Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Wekeza Maisha Fund,1769256995,5270925.96,335.6634,335.6634,328.9501,10/10/2017
Wekeza Maisha Fund,1768789967,5270925.96,335.5748,335.5748,328.8633,10/9/2017
Wekeza Maisha Fund,1768789967,5270925.96,335.5748,335.5748,328.8633,10/9/2017
Wekeza Maisha Fund,1767375781,5269435.21,335.4014,335.4014,328.6933,10/6/2017
Wekeza Maisha Fund,1767375781,5269435.21,335.4014,335.4014,328.6933,10/6/2017
Wekeza Maisha Fund,1767005944,5269239.56,335.3436,335.3436,328.6368,10/5/2017
Wekeza Maisha Fund,1767005944,5269239.56,335.3436,335.3436,328.6368,10/5/2017
Wekeza Maisha Fund,1766401126,5268334.38,335.2864,335.2864,328.5807,10/4/2017
Wekeza Maisha Fund,1766401126,5268334.38,335.2864,335.2864,328.5807,10/4/2017
Wekeza Maisha Fund,1746831840,5267007.62,331.6555,331.6555,325.0224,10/3/2017
Wekeza Maisha Fund,1746831840,5267007.62,331.6555,331.6555,325.0224,10/3/2017
Wekeza Maisha Fund,1746525213,5267007.62,331.5972,331.5972,324.9653,10/2/2017
Wekeza Maisha Fund,1746525213,5267007.62,331.5972,331.5972,324.9653,10/2/2017
Wekeza Maisha Fund,1745607340,5267007.62,331.423,331.423,324.7945,9/29/2017
Wekeza Maisha Fund,1745607340,5267007.62,331.423,331.423,324.7945,9/29/2017
Wekeza Maisha Fund,1745223239,5266796.37,331.3633,331.3633,324.7361,9/28/2017
Wekeza Maisha Fund,1745223239,5266796.37,331.3633,331.3633,324.7361,9/28/2017
Wekeza Maisha Fund,1744910221,5266796.37,331.3039,331.3039,324.6778,9/27/2017
Wekeza Maisha Fund,1744910221,5266796.37,331.3039,331.3039,324.6778,9/27/2017
Wekeza Maisha Fund,1744587185,5266766.16,331.2445,331.2445,324.6196,9/26/2017
Wekeza Maisha Fund,1744587185,5266766.16,331.2445,331.2445,324.6196,9/26/2017
Wekeza Maisha Fund,1786360794,5393783.95,331.1888,331.1888,324.565,9/25/2017
Wekeza Maisha Fund,1786360794,5393783.95,331.1888,331.1888,324.565,9/25/2017
Wekeza Maisha Fund,1785430129,5393783.95,331.0162,331.0162,324.3959,9/22/2017
Wekeza Maisha Fund,1785430129,5393783.95,331.0162,331.0162,324.3959,9/22/2017
Wekeza Maisha Fund,1785118968,5393783.95,330.9586,330.9586,324.3394,9/21/2017
Wekeza Maisha Fund,1785118968,5393783.95,330.9586,330.9586,324.3394,9/21/2017
Wekeza Maisha Fund,1784758190,5393783.95,330.8917,330.8917,324.2738,9/20/2017
Wekeza Maisha Fund,1784758190,5393783.95,330.8917,330.8917,324.2738,9/20/2017
Wekeza Maisha Fund,1784366695,5393693.2,330.8247,330.8247,324.2082,9/19/2017
Wekeza Maisha Fund,1784366695,5393693.2,330.8247,330.8247,324.2082,9/19/2017
Wekeza Maisha Fund,1787877873,5405396.3,330.758,330.758,324.1428,9/18/2017
Wekeza Maisha Fund,1787877873,5405396.3,330.758,330.758,324.1428,9/18/2017
Wekeza Maisha Fund,1786794187,5405396.3,330.5575,330.5575,323.9463,9/15/2017
Wekeza Maisha Fund,1786794187,5405396.3,330.5575,330.5575,323.9463,9/15/2017
Wekeza Maisha Fund,2005282392,6058701.55,330.9756,330.9756,324.3561,9/14/2017
Wekeza Maisha Fund,2005282392,6058701.55,330.9756,330.9756,324.3561,9/14/2017
Wekeza Maisha Fund,2035476065,6058552.73,335.9674,335.9674,329.248,9/13/2017
Wekeza Maisha Fund,2035476065,6058552.73,335.9674,335.9674,329.248,9/13/2017
Wekeza Maisha Fund,2035078806,6058391.97,335.9107,335.9107,329.1925,9/12/2017
Wekeza Maisha Fund,2035078806,6058391.97,335.9107,335.9107,329.1925,9/12/2017
Wekeza Maisha Fund,2034682666,6058237.06,335.8539,335.8539,329.1368,9/11/2017
Wekeza Maisha Fund,2034682666,6058237.06,335.8539,335.8539,329.1368,9/11/2017
Wekeza Maisha Fund,2033707218,6058204.29,335.6947,335.6947,328.9808,9/8/2017
Wekeza Maisha Fund,2033707218,6058204.29,335.6947,335.6947,328.9808,9/8/2017
Wekeza Maisha Fund,2040835168,6080071.61,335.6597,335.6597,328.9465,9/7/2017
Wekeza Maisha Fund,2040835168,6080071.61,335.6597,335.6597,328.9465,9/7/2017
Wekeza Maisha Fund,2031496841,6053610.29,335.5843,335.5843,328.8727,9/6/2017
Wekeza Maisha Fund,2031496841,6053610.29,335.5843,335.5843,328.8727,9/6/2017
Wekeza Maisha Fund,2031023126,6053535.76,335.5102,335.5102,328.8,9/5/2017
Wekeza Maisha Fund,2031023126,6053535.76,335.5102,335.5102,328.8,9/5/2017
Wekeza Maisha Fund,2055825872,6129019.59,335.4249,335.4249,328.7164,9/4/2017
Wekeza Maisha Fund,2055825872,6129019.59,335.4249,335.4249,328.7164,9/4/2017
Wekeza Maisha Fund,2339076259,6980093.6,335.1067,335.1067,328.4046,8/31/2017
Wekeza Maisha Fund,2339076259,6980093.6,335.1067,335.1067,328.4046,8/31/2017
Wekeza Maisha Fund,2338413573,6979377.07,335.0462,335.0462,328.3452,8/30/2017
Wekeza Maisha Fund,2338413573,6979377.07,335.0462,335.0462,328.3452,8/30/2017
Wekeza Maisha Fund,2337972503,6979322.32,334.9856,334.9856,328.2859,8/29/2017
Wekeza Maisha Fund,2337972503,6979322.32,334.9856,334.9856,328.2859,8/29/2017
Wekeza Maisha Fund,2337539741,6979292.45,334.925,334.925,328.2265,8/28/2017
Wekeza Maisha Fund,2337539741,6979292.45,334.925,334.925,328.2265,8/28/2017
Wekeza Maisha Fund,2336073441,6978719.67,334.7424,334.7424,328.0476,8/25/2017
Wekeza Maisha Fund,2336073441,6978719.67,334.7424,334.7424,328.0476,8/25/2017
Wekeza Maisha Fund,2335508289,6978570.21,334.6686,334.6686,327.9752,8/24/2017
Wekeza Maisha Fund,2335508289,6978570.21,334.6686,334.6686,327.9752,8/24/2017
Wekeza Maisha Fund,2334976473,6978525.35,334.5945,334.5945,327.9026,8/23/2017
Wekeza Maisha Fund,2334976473,6978525.35,334.5945,334.5945,327.9026,8/23/2017
Wekeza Maisha Fund,2733824719,8181826.74,334.1338,334.1338,327.4511,8/18/2017
Wekeza Maisha Fund,2733824719,8181826.74,334.1338,334.1338,327.4511,8/18/2017
Wekeza Maisha Fund,2733326363,8181796.81,334.0741,334.0741,327.3926,8/17/2017
Wekeza Maisha Fund,2733326363,8181796.81,334.0741,334.0741,327.3926,8/17/2017
Wekeza Maisha Fund,2723707287,8181172.9,332.8395,332.8395,326.1827,8/16/2017
Wekeza Maisha Fund,2723707287,8181172.9,332.8395,332.8395,326.1827,8/16/2017
Wekeza Maisha Fund,2731742540,8181172.9,333.906,333.906,327.2279,8/15/2017
Wekeza Maisha Fund,2731742540,8181172.9,333.906,333.906,327.2279,8/15/2017
Wekeza Maisha Fund,2718855037,8179969.46,332.3796,332.3796,325.732,8/14/2017
Wekeza Maisha Fund,2718855037,8179969.46,332.3796,332.3796,325.732,8/14/2017
Wekeza Maisha Fund,3826570808,11525727.83,332.0025,332.0025,325.3625,8/11/2017
Wekeza Maisha Fund,3826570808,11525727.83,332.0025,332.0025,325.3625,8/11/2017
Wekeza Maisha Fund,3825863834,11525575.32,331.9456,331.9456,325.3067,8/10/2017
Wekeza Maisha Fund,3825863834,11525575.32,331.9456,331.9456,325.3067,8/10/2017
Wekeza Maisha Fund,3825190212,11525575.32,331.8871,331.8871,325.2494,8/9/2017
Wekeza Maisha Fund,3825190212,11525575.32,331.8871,331.8871,325.2494,8/9/2017
Wekeza Maisha Fund,3823845935,11525575.32,331.7705,331.7705,325.1351,8/7/2017
Wekeza Maisha Fund,3823845935,11525575.32,331.7705,331.7705,325.1351,8/7/2017
Wekeza Maisha Fund,3821615168,11525575.32,331.577,331.577,324.9454,8/4/2017
Wekeza Maisha Fund,3821615168,11525575.32,331.577,331.577,324.9454,8/4/2017
Wekeza Maisha Fund,3820945027,11525575.32,331.5188,331.5188,324.8884,8/3/2017
Wekeza Maisha Fund,3820945027,11525575.32,331.5188,331.5188,324.8884,8/3/2017
Wekeza Maisha Fund,3820223171,11525075.11,331.4706,331.4706,324.8412,8/2/2017
Wekeza Maisha Fund,3820223171,11525075.11,331.4706,331.4706,324.8412,8/2/2017
Wekeza Maisha Fund,3838974988,11519350.05,333.2632,333.2632,326.5979,8/1/2017
Wekeza Maisha Fund,3838974988,11519350.05,333.2632,333.2632,326.5979,8/1/2017
Wekeza Maisha Fund,3837374780,11516590.55,333.2041,333.2041,326.54,7/31/2017
Wekeza Maisha Fund,3837374780,11516590.55,333.2041,333.2041,326.54,7/31/2017
Wekeza Maisha Fund,3834316831,11513436.34,333.0298,333.0298,326.3692,7/28/2017
Wekeza Maisha Fund,3834316831,11513436.34,333.0298,333.0298,326.3692,7/28/2017
Wekeza Maisha Fund,3843491640,11543289.83,332.9633,332.9633,326.304,7/27/2017
Wekeza Maisha Fund,3843491640,11543289.83,332.9633,332.9633,326.304,7/27/2017
Wekeza Maisha Fund,3810160228,11543289.83,330.0758,330.0758,323.4743,7/26/2017
Wekeza Maisha Fund,3810160228,11543289.83,330.0758,330.0758,323.4743,7/26/2017
Wekeza Maisha Fund,3808921258,11542301.05,329.9967,329.9967,323.3968,7/25/2017
Wekeza Maisha Fund,3808921258,11542301.05,329.9967,329.9967,323.3968,7/25/2017
Wekeza Maisha Fund,3804325695,11532041.9,329.8918,329.8918,323.2939,7/24/2017
Wekeza Maisha Fund,3804325695,11532041.9,329.8918,329.8918,323.2939,7/24/2017
Wekeza Maisha Fund,3802008718,11531086.54,329.7182,329.7182,323.1238,7/21/2017
Wekeza Maisha Fund,3802008718,11531086.54,329.7182,329.7182,323.1238,7/21/2017
Wekeza Maisha Fund,3801793348,11531061.25,329.7002,329.7002,323.1062,7/20/2017
Wekeza Maisha Fund,3801793348,11531061.25,329.7002,329.7002,323.1062,7/20/2017
Wekeza Maisha Fund,3814368028,11532586.84,330.747,330.747,324.132,7/19/2017
Wekeza Maisha Fund,3814368028,11532586.84,330.747,330.747,324.132,7/19/2017
Wekeza Maisha Fund,3812138451,11529407.95,330.6448,330.6448,324.0319,7/18/2017
Wekeza Maisha Fund,3812138451,11529407.95,330.6448,330.6448,324.0319,7/18/2017
Wekeza Maisha Fund,3809218533,11522782.6,330.5815,330.5815,323.9699,7/17/2017
Wekeza Maisha Fund,3809218533,11522782.6,330.5815,330.5815,323.9699,7/17/2017
Wekeza Maisha Fund,3804950736,11517260.41,330.3694,330.3694,323.762,7/14/2017
Wekeza Maisha Fund,3804950736,11517260.41,330.3694,330.3694,323.762,7/14/2017
Wekeza Maisha Fund,3794888054,11526414.22,329.2341,329.2341,322.6494,7/13/2017
Wekeza Maisha Fund,3794888054,11526414.22,329.2341,329.2341,322.6494,7/13/2017
Wekeza Maisha Fund,3794013346,11526236.9,329.1632,329.1632,322.58,7/12/2017
Wekeza Maisha Fund,3794013346,11526236.9,329.1632,329.1632,322.58,7/12/2017
Wekeza Maisha Fund,3793503553,11527172.05,329.0923,329.0923,322.5105,7/11/2017
Wekeza Maisha Fund,3793503553,11527172.05,329.0923,329.0923,322.5105,7/11/2017
Wekeza Maisha Fund,3789420673,11518154.67,328.9955,328.9955,322.4156,7/10/2017
Wekeza Maisha Fund,3789420673,11518154.67,328.9955,328.9955,322.4156,7/10/2017
Wekeza Maisha Fund,3785851310,11517231.86,328.7119,328.7119,322.1377,7/6/2017
Wekeza Maisha Fund,3785851310,11517231.86,328.7119,328.7119,322.1377,7/6/2017
Wekeza Maisha Fund,3783719208,11513227.62,328.641,328.641,322.0682,7/5/2017
Wekeza Maisha Fund,3783719208,11513227.62,328.641,328.641,322.0682,7/5/2017
Wekeza Maisha Fund,3782432229,11511795.29,328.5701,328.5701,321.9987,7/4/2017
Wekeza Maisha Fund,3782432229,11511795.29,328.5701,328.5701,321.9987,7/4/2017
Wekeza Maisha Fund,3797225153,11510610.96,329.8891,329.8891,323.2913,7/3/2017
Wekeza Maisha Fund,3797225153,11510610.96,329.8891,329.8891,323.2913,7/3/2017
Wekeza Maisha Fund,3794199615,11509761.58,329.6506,329.6506,323.0576,6/30/2017
Wekeza Maisha Fund,3799786083,11529193.55,329.5795,329.5795,322.9879,6/29/2017
Wekeza Maisha Fund,3799786083,11529193.55,329.5795,329.5795,322.9879,6/29/2017
Wekeza Maisha Fund,3800484218,11533846.96,329.5071,329.5071,322.9169,6/28/2017
Wekeza Maisha Fund,3800484218,11533846.96,329.5071,329.5071,322.9169,6/28/2017
Wekeza Maisha Fund,3796336580,11533631.87,329.1536,329.1536,322.5705,6/23/2017
Wekeza Maisha Fund,3796336580,11533631.87,329.1536,329.1536,322.5705,6/23/2017
Wekeza Maisha Fund,3754374852,11532925.62,325.5353,325.5353,319.0246,6/22/2017
Wekeza Maisha Fund,3754374852,11532925.62,325.5353,325.5353,319.0246,6/22/2017
Wekeza Maisha Fund,3753164991,11532700.27,325.4368,325.4368,318.9281,6/21/2017
Wekeza Maisha Fund,3753164991,11532700.27,325.4368,325.4368,318.9281,6/21/2017
Wekeza Maisha Fund,3771211398,11531018.27,327.0493,327.0493,320.5083,6/20/2017
Wekeza Maisha Fund,3771211398,11531018.27,327.0493,327.0493,320.5083,6/20/2017
Wekeza Maisha Fund,3770233001,11530579.74,326.9769,326.9769,320.4373,6/19/2017
Wekeza Maisha Fund,3770233001,11530579.74,326.9769,326.9769,320.4373,6/19/2017
Wekeza Maisha Fund,3767017361,11528406.58,326.7596,326.7596,320.2244,6/16/2017
Wekeza Maisha Fund,3767017361,11528406.58,326.7596,326.7596,320.2244,6/16/2017
Wekeza Maisha Fund,3766182327,11528406.58,326.6872,326.6872,320.1534,6/15/2017
Wekeza Maisha Fund,3766182327,11528406.58,326.6872,326.6872,320.1534,6/15/2017
Wekeza Maisha Fund,3728879949,11528406.58,323.4515,323.4515,323.4515,6/14/2017
Wekeza Maisha Fund,3728879949,11528406.58,323.4515,323.4515,323.4515,6/14/2017
Wekeza Maisha Fund,3727883820,11527916.94,323.3788,323.3788,316.9112,6/13/2017
Wekeza Maisha Fund,3727883820,11527916.94,323.3788,323.3788,316.9112,6/13/2017
Wekeza Maisha Fund,3726603945,11526549.26,323.3061,323.3061,316.84,6/12/2017
Wekeza Maisha Fund,3726603945,11526549.26,323.3061,323.3061,316.84,6/12/2017
Wekeza Maisha Fund,3725613797,11527549.01,323.1922,323.1922,316.7283,6/9/2017
Wekeza Maisha Fund,3725613797,11527549.01,323.1922,323.1922,316.7283,6/9/2017
Wekeza Maisha Fund,3726991547,11527417.56,323.3154,323.3154,316.8491,6/8/2017
Wekeza Maisha Fund,3726991547,11527417.56,323.3154,323.3154,316.8491,6/8/2017
Wekeza Maisha Fund,3725890128,11526602.45,323.2427,323.2427,316.7778,6/7/2017
Wekeza Maisha Fund,3725890128,11526602.45,323.2427,323.2427,316.7778,6/7/2017
Wekeza Maisha Fund,3725155397,11526972,323.1686,323.1686,316.7052,6/6/2017
Wekeza Maisha Fund,3725155397,11526972,323.1686,323.1686,316.7052,6/6/2017
Wekeza Maisha Fund,3734327593,11557976.29,323.0953,323.0953,316.6334,6/5/2017
Wekeza Maisha Fund,3734327593,11557976.29,323.0953,323.0953,316.6334,6/5/2017
Wekeza Maisha Fund,3728678324,11554520.86,322.703,322.703,316.2489,6/2/2017
Wekeza Maisha Fund,3728678324,11554520.86,322.703,322.703,316.2489,6/2/2017
Wekeza Maisha Fund,3726644963,11550837.43,322.6299,322.6299,316.1773,6/1/2017
Wekeza Maisha Fund,3726644963,11550837.43,322.6299,322.6299,316.1773,6/1/2017
Wekeza Maisha Fund,3746107643,11613796.35,322.5567,322.5567,316.1056,5/31/2017
Wekeza Maisha Fund,3746107643,11613796.35,322.5567,322.5567,316.1056,5/31/2017
Wekeza Maisha Fund,3741652375,11613666.92,322.1767,322.1767,315.7331,5/30/2017
Wekeza Maisha Fund,3741652375,11613666.92,322.1767,322.1767,315.7331,5/30/2017
Wekeza Maisha Fund,3719208371,11613354.67,320.2527,320.2527,313.8477,5/29/2017
Wekeza Maisha Fund,3719208371,11613354.67,320.2527,320.2527,313.8477,5/29/2017
Wekeza Maisha Fund,3716654952,11613302.59,320.0343,320.0343,313.6336,5/26/2017
Wekeza Maisha Fund,3716654952,11613302.59,320.0343,320.0343,313.6336,5/26/2017
Wekeza Maisha Fund,3715873090,11613114.95,319.9721,319.9721,313.5727,5/25/2017
Wekeza Maisha Fund,3715873090,11613114.95,319.9721,319.9721,313.5727,5/25/2017
Wekeza Maisha Fund,3716293762,11617138.88,319.8975,319.8975,313.4996,5/24/2017
Wekeza Maisha Fund,3716293762,11617138.88,319.8975,319.8975,313.4996,5/24/2017
Wekeza Maisha Fund,3715312240,11616779.31,319.8229,319.8229,313.4265,5/23/2017
Wekeza Maisha Fund,3715312240,11616779.31,319.8229,319.8229,313.4265,5/23/2017
Wekeza Maisha Fund,3714044684,11615526.95,319.7483,319.7483,313.3533,5/22/2017
Wekeza Maisha Fund,3714044684,11615526.95,319.7483,319.7483,313.3533,5/22/2017
Wekeza Maisha Fund,3709814359,11613216.48,319.4476,319.4476,313.0587,5/19/2017
Wekeza Maisha Fund,3709814359,11613216.48,319.4476,319.4476,313.0587,5/19/2017
Wekeza Maisha Fund,3734937873,11611993.46,321.6448,321.6448,315.212,5/18/2017
Wekeza Maisha Fund,3734937873,11611993.46,321.6448,321.6448,315.212,5/18/2017
Wekeza Maisha Fund,3733809269,11611225.34,321.5689,321.5689,315.1375,5/17/2017
Wekeza Maisha Fund,3733809269,11611225.34,321.5689,321.5689,315.1375,5/17/2017
Wekeza Maisha Fund,3732627865,11610292.2,321.493,321.493,315.0632,5/16/2017
Wekeza Maisha Fund,3732627865,11610292.2,321.493,321.493,315.0632,5/16/2017
Wekeza Maisha Fund,3731652969,11610001.89,321.4171,321.4171,314.9887,5/15/2017
Wekeza Maisha Fund,3731652969,11610001.89,321.4171,321.4171,314.9887,5/15/2017
Wekeza Maisha Fund,3728924614,11609737.25,321.1894,321.1894,314.7656,5/12/2017
Wekeza Maisha Fund,3728924614,11609737.25,321.1894,321.1894,314.7656,5/12/2017
Wekeza Maisha Fund,3727748559,11608820.45,321.1135,321.1135,314.6912,5/11/2017
Wekeza Maisha Fund,3727748559,11608820.45,321.1135,321.1135,314.6912,5/11/2017
Wekeza Maisha Fund,3725810889,11605669.13,321.0337,321.0337,314.613,5/10/2017
Wekeza Maisha Fund,3725810889,11605669.13,321.0337,321.0337,314.613,5/10/2017
Wekeza Maisha Fund,3723927420,11603622.94,320.928,320.928,314.5094,5/9/2017
Wekeza Maisha Fund,3723927420,11603622.94,320.928,320.928,314.5094,5/9/2017
Wekeza Maisha Fund,3747419184,11612699.21,322.7001,322.7001,316.2461,5/8/2017
Wekeza Maisha Fund,3747419184,11612699.21,322.7001,322.7001,316.2461,5/8/2017
Wekeza Maisha Fund,3744437940,11611132.95,322.4877,322.4877,316.038,5/5/2017
Wekeza Maisha Fund,3744437940,11611132.95,322.4877,322.4877,316.038,5/5/2017
Wekeza Maisha Fund,3355536364,11706542.76,286.6377,286.6377,283.7713,5/4/2017
Wekeza Maisha Fund,3355536364,11706542.76,286.6377,286.6377,283.7713,5/4/2017
Wekeza Maisha Fund,3744856751,11610248.92,322.5475,322.5475,316.0965,5/4/2017
Wekeza Maisha Fund,3744856751,11610248.92,322.5475,322.5475,316.0965,5/4/2017
Wekeza Maisha Fund,3743686893,11609478.84,322.4681,322.4681,316.0188,5/3/2017
Wekeza Maisha Fund,3743686893,11609478.84,322.4681,322.4681,316.0188,5/3/2017
Wekeza Maisha Fund,3749211180,11609370.69,322.947,322.947,316.488,5/2/2017
Wekeza Maisha Fund,3749211180,11609370.69,322.947,322.947,316.488,5/2/2017
Wekeza Maisha Fund,3733334794,11598167.63,321.8901,321.8901,315.4523,4/28/2017
Wekeza Maisha Fund,3733334794,11598167.63,321.8901,321.8901,315.4523,4/28/2017
Wekeza Maisha Fund,3762500014,11598116.24,324.4061,324.4061,317.918,4/27/2017
Wekeza Maisha Fund,3762500014,11598116.24,324.4061,324.4061,317.918,4/27/2017
Wekeza Maisha Fund,3757081364,11596360.25,323.988,323.988,317.5082,4/25/2017
Wekeza Maisha Fund,3757081364,11596360.25,323.988,323.988,317.5082,4/25/2017
Wekeza Maisha Fund,3758326531,11602936.59,323.9117,323.9117,317.4334,4/24/2017
Wekeza Maisha Fund,3758326531,11602936.59,323.9117,323.9117,317.4334,4/24/2017
Wekeza Maisha Fund,3755459792,11602754.31,323.6697,323.6697,317.1963,4/21/2017
Wekeza Maisha Fund,3755459792,11602754.31,323.6697,323.6697,317.1963,4/21/2017
Wekeza Maisha Fund,3754439809,11602445.28,323.5904,323.5904,317.1186,4/20/2017
Wekeza Maisha Fund,3754439809,11602445.28,323.5904,323.5904,317.1186,4/20/2017
Wekeza Maisha Fund,3753519944,11602445.28,323.5111,323.5111,317.0409,4/19/2017
Wekeza Maisha Fund,3753519944,11602445.28,323.5111,323.5111,317.0409,4/19/2017
Wekeza Maisha Fund,3751582299,11599299.89,323.4318,323.4318,316.9632,4/18/2017
Wekeza Maisha Fund,3751582299,11599299.89,323.4318,323.4318,316.9632,4/18/2017
Wekeza Maisha Fund,3746808422,11598772.58,323.0349,323.0349,316.5742,4/13/2017
Wekeza Maisha Fund,3746808422,11598772.58,323.0349,323.0349,316.5742,4/13/2017
Wekeza Maisha Fund,3739852657,11601265.8,322.3659,322.3659,315.9186,4/12/2017
Wekeza Maisha Fund,3739852657,11601265.8,322.3659,322.3659,315.9186,4/12/2017
Wekeza Maisha Fund,3738498425,11599760.95,322.291,322.291,315.8452,4/11/2017
Wekeza Maisha Fund,3738498425,11599760.95,322.291,322.291,315.8452,4/11/2017
Wekeza Maisha Fund,3737528131,11599449.05,322.216,322.216,315.7717,4/10/2017
Wekeza Maisha Fund,3737528131,11599449.05,322.216,322.216,315.7717,4/10/2017
Wekeza Maisha Fund,3733366164,11597590.33,321.9088,321.9088,315.4706,4/6/2017
Wekeza Maisha Fund,3733366164,11597590.33,321.9088,321.9088,315.4706,4/6/2017
Wekeza Maisha Fund,3734809839,11605044.98,321.8264,321.8264,315.3899,4/5/2017
Wekeza Maisha Fund,3734809839,11605044.98,321.8264,321.8264,315.3899,4/5/2017
Wekeza Maisha Fund,3735298087,11609567.5,321.7431,321.7431,315.3082,4/4/2017
Wekeza Maisha Fund,3735298087,11609567.5,321.7431,321.7431,315.3082,4/4/2017
Wekeza Maisha Fund,3733818882,11607940.32,321.6608,321.6608,315.2275,4/3/2017
Wekeza Maisha Fund,3733818882,11607940.32,321.6608,321.6608,315.2275,4/3/2017
Wekeza Maisha Fund,3731750674,11610424.91,321.4138,321.4138,314.9855,3/31/2017
Wekeza Maisha Fund,3731750674,11610424.91,321.4138,321.4138,314.9855,3/31/2017
Wekeza Maisha Fund,3730050112,11608105.85,321.3315,321.3315,314.9049,3/30/2017
Wekeza Maisha Fund,3730050112,11608105.85,321.3315,321.3315,314.9049,3/30/2017
Wekeza Maisha Fund,3736830982,11632154.2,321.2501,321.2501,314.8251,3/29/2017
Wekeza Maisha Fund,3736830982,11632154.2,321.2501,321.2501,314.8251,3/29/2017
Wekeza Maisha Fund,3734956235,11629256.33,321.169,321.169,314.7456,3/28/2017
Wekeza Maisha Fund,3734956235,11629256.33,321.169,321.169,314.7456,3/28/2017
Wekeza Maisha Fund,3733985440,11628923.97,321.0947,321.0947,314.6728,3/27/2017
Wekeza Maisha Fund,3733985440,11628923.97,321.0947,321.0947,314.6728,3/27/2017
Wekeza Maisha Fund,3731120552,11628752.56,320.853,320.853,314.436,3/24/2017
Wekeza Maisha Fund,3731120552,11628752.56,320.853,320.853,314.436,3/24/2017
Wekeza Maisha Fund,3728807498,11624462.89,320.7725,320.7725,314.357,3/23/2017
Wekeza Maisha Fund,3728807498,11624462.89,320.7725,320.7725,314.357,3/23/2017
Wekeza Maisha Fund,3727860139,11624462.89,320.691,320.691,314.2771,3/22/2017
Wekeza Maisha Fund,3727860139,11624462.89,320.691,320.691,314.2771,3/22/2017
Wekeza Maisha Fund,3728670135,11629959.32,320.609,320.609,314.1969,3/21/2017
Wekeza Maisha Fund,3727547542,11629749.72,320.5183,320.5183,314.1079,3/20/2017
Wekeza Maisha Fund,3725029242,11629718.49,320.3026,320.3026,313.8966,3/17/2017
Wekeza Maisha Fund,3722897442,11625993.53,320.2219,320.2219,313.8174,3/16/2017
Wekeza Maisha Fund,3722393503,11627385.7,320.1402,320.1402,313.7374,3/15/2017
Wekeza Maisha Fund,3721443962,11627385.7,320.0585,320.0585,313.6574,3/14/2017
Wekeza Maisha Fund,3720414356,11627135.68,319.9769,319.9769,313.5773,3/13/2017
Wekeza Maisha Fund,3712575557,11627211.44,319.3006,319.3006,312.9146,3/10/2017
Wekeza Maisha Fund,3711117133,11625622.12,319.2188,319.2188,312.8344,3/9/2017
Wekeza Maisha Fund,3710035148,11625136.32,319.1391,319.1391,312.7563,3/8/2017
Wekeza Maisha Fund,3712952151,11637269.45,319.057,319.057,312.6758,3/7/2017
Wekeza Maisha Fund,3711877656,11636877.52,318.9754,318.9754,312.5959,3/6/2017
Wekeza Maisha Fund,3708554387,11635386.67,318.7307,318.7307,312.356,3/3/2017
Wekeza Maisha Fund,3707121480,11633869.64,318.649,318.649,312.2761,3/2/2017
Wekeza Maisha Fund,3705921875,11633084.88,318.5674,318.5674,312.1961,3/1/2017
Wekeza Maisha Fund,3703084061,11627155.6,318.4858,318.4858,312.1161,2/28/2017
Wekeza Maisha Fund,3701578270,11625407.26,318.4042,318.4042,312.0361,2/27/2017
Wekeza Maisha Fund,3698705417,11625328.65,318.1592,318.1592,311.796,2/24/2017
Wekeza Maisha Fund,3668190522,11627022.69,315.4884,315.4884,309.1786,2/23/2017
Wekeza Maisha Fund,3667124038,11626658.08,315.4065,315.4065,309.0984,2/22/2017
Wekeza Maisha Fund,3660623861,11607473.05,315.3679,315.3679,309.0605,2/21/2017
Wekeza Maisha Fund,3635700798,11607561.37,313.2183,313.2183,306.9539,2/20/2017
Wekeza Maisha Fund,3632820137,11607481.5,312.9723,312.9723,306.7129,2/17/2017
Wekeza Maisha Fund,3633135468,11608478.9,312.8906,312.8906,306.6327,2/16/2017
Wekeza Maisha Fund,3630979405,11607679.69,312.8084,312.8084,306.5522,2/15/2017
Wekeza Maisha Fund,3629465929,11605888.99,312.7262,312.7262,306.4717,2/14/2017
Wekeza Maisha Fund,3627833008,11603713.99,312.6441,312.6441,306.3912,2/13/2017
Wekeza Maisha Fund,3624971692,11603713.99,312.3975,312.3975,306.1496,2/10/2017
Wekeza Maisha Fund,3623161085,11600969.77,312.3154,312.3154,306.0691,2/9/2017
Wekeza Maisha Fund,3620775334,11596382.24,312.2332,312.2332,305.9885,2/8/2017
Wekeza Maisha Fund,3619439008,11595153.76,312.151,312.151,305.908,2/7/2017
Wekeza Maisha Fund,3616514250,11588843.1,312.0686,312.0686,305.8272,2/6/2017
Wekeza Maisha Fund,3613671423,11588843.1,311.8233,311.8233,305.5868,2/3/2017
Wekeza Maisha Fund,3664899477,11590679.73,316.1937,316.1937,309.8698,2/2/2017
Wekeza Maisha Fund,3673149895,11619885.17,316.109,316.109,309.7868,2/1/2017
Wekeza Maisha Fund,3671927531,11618961.52,316.0289,316.0289,309.7083,1/31/2017
Wekeza Maisha Fund,3686957926,11664342.62,316.0879,316.0879,309.7662,1/30/2017
Wekeza Maisha Fund,3684160561,11664342.62,315.8481,315.8481,309.5311,1/27/2017
Wekeza Maisha Fund,3682688078,11662611.03,315.7687,315.7687,309.4534,1/26/2017
